id,rank,country_full,country_abrv,total_points,previous_points,rank_change,confederation,rank_date,delta_points
43828,160,Maldives,MDV,81,10508080,0,AFC,2007-01-17,-10507999
43864,160,Lesotho,LES,81,10508080,0,CAF,2007-01-17,-10507999
43980,160,Solomon Islands,SOL,81,10508080,0,OFC,2007-01-17,-10507999
43905,163,Grenada,GRN,78,10508080,0,CONCACAF,2007-01-17,-10508002
43917,164,St. Lucia,LCA,77,10508080,0,CONCACAF,2007-01-17,-10508003
20001,165,Andorra,AND,76,10508080,0,UEFA,2007-01-17,-10508004
43813,166,Chinese Taipei,TPE,73,10508080,0,AFC,2007-01-17,-10508007
43982,167,Vanuatu,VAN,70,10508080,0,OFC,2007-01-17,-10508010
43913,168,Nicaragua,NCA,69,10508080,0,CONCACAF,2007-01-17,-10508011
20011,169,Turks and Caicos Islands,TCA,64,10508080,0,CONCACAF,2007-01-17,-10508016
43830,170,Nepal,NEP,63,10508080,0,AFC,2007-01-17,-10508017
43832,171,Pakistan,PAK,62,10508080,0,AFC,2007-01-17,-10508018
43981,173,Tahiti,TAH,55,10508080,0,OFC,2007-01-17,-10508025
43810,174,Brunei Darussalam,BRU,53,10508080,0,AFC,2007-01-17,-10508027
20010,175,New Caledonia,NCL,51,10508080,0,OFC,2007-01-17,-10508029
44009,176,Cambodia,CAM,49,10508080,0,AFC,2007-01-17,-10508031
43979,177,Papua New Guinea,PNG,47,10508080,0,OFC,2007-01-17,-10508033
20000,178,Afghanistan,AFG,43,10508080,0,AFC,2007-01-17,-10508037
43833,178,Philippines,PHI,43,10508080,0,AFC,2007-01-17,-10508037
43851,180,Central African Republic,CTA,40,10508080,0,CAF,2007-01-17,-10508040
20008,181,Mongolia,MNG,31,10508080,0,AFC,2007-01-17,-10508049
43944,181,Faroe Islands,FRO,31,10508080,0,UEFA,2007-01-17,-10508049
43997,181,Dominica,DMA,31,10508080,0,CONCACAF,2007-01-17,-10508049
43867,184,Madagascar,MAD,30,10508080,0,CAF,2007-01-17,-10508050
43826,185,Macau,MAC,28,10508080,0,AFC,2007-01-17,-10508052
43958,186,Luxembourg,LUX,27,10508080,0,UEFA,2007-01-17,-10508053
1896913,187,Comoros,COM,26,10508080,0,CAF,2007-01-17,-10508054
1882637,188,Samoa,SAM,22,10508080,0,OFC,2007-01-17,-10508058
44039,189,Tonga,TGA,21,10508080,0,OFC,2007-01-17,-10508059
43900,190,Cayman Islands,CAY,20,10508080,0,CONCACAF,2007-01-17,-10508060
20003,191,Bhutan,BHU,19,10508080,0,AFC,2007-01-17,-10508061
20004,192,British Virgin Islands,VGB,18,10508080,0,CONCACAF,2007-01-17,-10508062
43862,192,Guinea-Bissau,GNB,18,10508080,0,CAF,2007-01-17,-10508062
43882,194,Somalia,SOM,13,10508080,0,CAF,2007-01-17,-10508067
43966,195,San Marino,SMR,11,10508080,0,UEFA,2007-01-17,-10508069
43915,196,Puerto Rico,PUR,10,10508080,0,CONCACAF,2007-01-17,-10508070
20002,197,Anguilla,AIA,6,10508080,0,CONCACAF,2007-01-17,-10508074
44007,198,Cook Islands,COK,3,10508080,0,OFC,2007-01-17,-10508077
1890334,199,Timor-Leste,TLS,0,10508080,0,AFC,2007-01-17,-10508080
44011,199,Belize,BLZ,0,10508080,0,CONCACAF,2007-01-17,-10508080
43996,199,Djibouti,DJI,0,10508080,0,CAF,2007-01-17,-10508080
43878,199,Sao Tome e Principe,STP,0,10508080,0,CAF,2007-01-17,-10508080
43894,199,Aruba,ARU,0,10508080,0,CONCACAF,2007-01-17,-10508080
1881967,199,US Virgin Islands,VIR,0,10508080,0,CONCACAF,2007-01-17,-10508080
20009,199,Montserrat,MSR,0,10508080,0,CONCACAF,2007-01-17,-10508080
20007,199,Guam,GUM,0,10508080,0,AFC,2007-01-17,-10508080
20012,199,American Samoa,ASA,0,10508080,0,OFC,2007-01-17,-10508080
43924,1,Brazil,BRA,1588,10508080,0,CONMEBOL,2006-12-18,-10506492
43954,2,Italy,ITA,1560,10508080,0,UEFA,2006-12-18,-10506520
43922,3,Argentina,ARG,1551,10508080,0,CONMEBOL,2006-12-18,-10506529
43946,4,France,FRA,1523,10508080,0,UEFA,2006-12-18,-10506557
43942,5,England,ENG,1359,10508080,0,UEFA,2006-12-18,-10506721
43948,6,Germany,GER,1350,10508080,0,UEFA,2006-12-18,-10506730
43960,7,Netherlands,NED,1305,10508080,0,UEFA,2006-12-18,-10506775
43963,8,Portugal,POR,1258,10508080,0,UEFA,2006-12-18,-10506822
43876,9,Nigeria,NGA,1244,10508080,0,CAF,2006-12-18,-10506836
43995,10,Czech Republic,CZE,1190,10508080,0,UEFA,2006-12-18,-10506890
43849,11,Cameroon,CMR,1160,10508080,0,CAF,2006-12-18,-10506920
43969,12,Spain,ESP,1154,10508080,0,UEFA,2006-12-18,-10506926
43973,13,Ukraine,UKR,1054,10508080,0,UEFA,2006-12-18,-10507026
43970,14,Sweden,SWE,958,10508080,0,UEFA,2006-12-18,-10507122
43938,15,Croatia,CRO,948,10508080,0,UEFA,2006-12-18,-10507132
43949,16,Greece,GRE,945,10508080,0,UEFA,2006-12-18,-10507135
43971,17,Switzerland,SUI,937,10508080,0,UEFA,2006-12-18,-10507143
43854,18,Côte d'Ivoire,CIV,919,10508080,0,CAF,2006-12-18,-10507161
43964,19,Romania,ROU,912,10508080,0,UEFA,2006-12-18,-10507168
43911,20,Mexico,MEX,883,10508080,0,CONCACAF,2006-12-18,-10507197
43941,21,Denmark,DEN,865,10508080,0,UEFA,2006-12-18,-10507215
43965,22,Russia,RUS,858,10508080,0,UEFA,2006-12-18,-10507222
43861,23,Guinea,GUI,856,10508080,0,CAF,2006-12-18,-10507224
43962,24,Poland,POL,854,10508080,0,UEFA,2006-12-18,-10507226
43967,25,Scotland,SCO,847,10508080,0,UEFA,2006-12-18,-10507233
43972,26,Turkey,TUR,845,10508080,0,UEFA,2006-12-18,-10507235
43855,27,Egypt,EGY,835,10508080,0,CAF,2006-12-18,-10507245
43860,28,Ghana,GHA,816,10508080,0,CAF,2006-12-18,-10507264
43930,29,Uruguay,URU,806,10508080,0,CONMEBOL,2006-12-18,-10507274
43927,30,Ecuador,ECU,802,10508080,0,CONMEBOL,2006-12-18,-10507278
43921,31,USA,USA,792,10508080,0,CONCACAF,2006-12-18,-10507288
43888,32,Tunisia,TUN,790,10508080,0,CAF,2006-12-18,-10507290
1902465,33,Serbia,SRB,765,10508080,0,UEFA,2006-12-18,-10507315
43926,34,Colombia,COL,758,10508080,0,CONMEBOL,2006-12-18,-10507322
43928,35,Paraguay,PAR,745,10508080,0,CONMEBOL,2006-12-18,-10507335
43869,36,Mali,MLI,732,10508080,0,CAF,2006-12-18,-10507348
44002,37,Slovakia,SVK,720,10508080,0,UEFA,2006-12-18,-10507360
43817,38,IR Iran,IRN,716,10508080,0,AFC,2006-12-18,-10507364
43976,39,Australia,AUS,703,10508080,0,AFC,2006-12-18,-10507377
43872,39,Morocco,MAR,703,10508080,0,CAF,2006-12-18,-10507377
43879,41,Senegal,SEN,700,10508080,0,CAF,2006-12-18,-10507380
43925,41,Chile,CHI,700,10508080,0,CONMEBOL,2006-12-18,-10507380
43936,43,Bulgaria,BUL,684,10508080,0,UEFA,2006-12-18,-10507396
43984,44,Israel,ISR,667,10508080,0,UEFA,2006-12-18,-10507413
44005,45,Uzbekistan,UZB,645,10508080,0,AFC,2006-12-18,-10507435
43902,46,Cuba,CUB,641,10508080,0,CONCACAF,2006-12-18,-10507439
43819,47,Japan,JPN,640,10508080,0,AFC,2006-12-18,-10507440
43952,48,Northern Ireland,NIR,625,10508080,0,UEFA,2006-12-18,-10507455
43953,49,Republic of Ireland,IRL,596,10508080,0,UEFA,2006-12-18,-10507484
43961,50,Norway,NOR,587,10508080,0,UEFA,2006-12-18,-10507493
43822,51,Korea Republic,KOR,575,10508080,0,AFC,2006-12-18,-10507505
43945,52,Finland,FIN,569,10508080,0,UEFA,2006-12-18,-10507511
43935,53,Belgium,BEL,563,10508080,0,UEFA,2006-12-18,-10507517
44000,54,FYR Macedonia,MKD,545,10508080,0,UEFA,2006-12-18,-10507535
43844,55,Angola,ANG,540,10508080,0,CAF,2006-12-18,-10507540
43909,56,Honduras,HON,538,10508080,0,CONCACAF,2006-12-18,-10507542
43910,57,Jamaica,JAM,529,10508080,0,CONCACAF,2006-12-18,-10507551
43834,58,Qatar,QAT,523,10508080,0,AFC,2006-12-18,-10507557
44037,59,Bosnia and Herzegovina,BIH,511,10508080,0,UEFA,2006-12-18,-10507569
43887,60,Togo,TOG,500,10508080,0,CAF,2006-12-18,-10507580
43847,61,Burkina Faso,BFA,491,10508080,0,CAF,2006-12-18,-10507589
43891,62,Zambia,ZAM,483,10508080,0,CAF,2006-12-18,-10507597
43950,62,Hungary,HUN,483,10508080,0,UEFA,2006-12-18,-10507597
43835,64,Saudi Arabia,KSA,481,10508080,0,AFC,2006-12-18,-10507599
43934,65,Austria,AUT,473,10508080,0,UEFA,2006-12-18,-10507607
20014,66,Congo DR,COD,469,10508080,0,CAF,2006-12-18,-10507611
43883,67,South Africa,RSA,468,10508080,0,CAF,2006-12-18,-10507612
43901,68,Costa Rica,CRC,458,10508080,0,CONCACAF,2006-12-18,-10507622
43957,69,Lithuania,LTU,455,10508080,0,UEFA,2006-12-18,-10507625
43937,70,Belarus,BLR,447,10508080,0,UEFA,2006-12-18,-10507633
43929,70,Peru,PER,447,10508080,0,CONMEBOL,2006-12-18,-10507633
43831,72,Oman,OMA,437,10508080,0,AFC,2006-12-18,-10507643
43931,73,Venezuela,VEN,428,10508080,0,CONMEBOL,2006-12-18,-10507652
43974,73,Wales,WAL,428,10508080,0,UEFA,2006-12-18,-10507652
43939,73,Cyprus,CYP,428,10508080,0,UEFA,2006-12-18,-10507652
43892,76,Zimbabwe,ZIM,424,10508080,0,CAF,2006-12-18,-10507656
43968,77,Slovenia,SVN,414,10508080,0,UEFA,2006-12-18,-10507666
43850,78,Cape Verde Islands,CPV,413,10508080,0,CAF,2006-12-18,-10507667
43823,78,Kuwait,KUW,413,10508080,0,AFC,2006-12-18,-10507667
43843,80,Algeria,ALG,412,10508080,0,CAF,2006-12-18,-10507668
43914,81,Panama,PAN,411,10508080,0,CONCACAF,2006-12-18,-10507669
43899,82,Canada,CAN,399,10508080,0,CONCACAF,2006-12-18,-10507681
43818,83,Iraq,IRQ,395,10508080,0,AFC,2006-12-18,-10507685
43812,84,China PR,CHN,389,10508080,0,AFC,2006-12-18,-10507691
43918,85,St. Vincent and the Grenadines,VIN,387,10508080,0,CONCACAF,2006-12-18,-10507693
44036,86,Moldova,MDA,382,10508080,0,UEFA,2006-12-18,-10507698
43840,87,United Arab Emirates,UAE,375,10508080,0,AFC,2006-12-18,-10507705
43932,87,Albania,ALB,375,10508080,0,UEFA,2006-12-18,-10507705
43853,89,Congo,CGO,370,10508080,0,CAF,2006-12-18,-10507710
43955,90,Latvia,LVA,364,10508080,0,UEFA,2006-12-18,-10507716
43920,91,Trinidad and Tobago,TRI,360,10508080,0,CONCACAF,2006-12-18,-10507720
43857,92,Ethiopia,ETH,338,10508080,0,CAF,2006-12-18,-10507742
43951,93,Iceland,ISL,335,10508080,0,UEFA,2006-12-18,-10507745
43947,94,Georgia,GEO,327,10508080,0,UEFA,2006-12-18,-10507753
43820,95,Jordan,JOR,326,10508080,0,AFC,2006-12-18,-10507754
43858,95,Gabon,GAB,326,10508080,0,CAF,2006-12-18,-10507754
43808,97,Bahrain,BHR,315,10508080,0,AFC,2006-12-18,-10507765
43896,98,Barbados,BRB,314,10508080,0,CONCACAF,2006-12-18,-10507766
43866,99,Libya,LBY,308,10508080,0,CAF,2006-12-18,-10507772
43907,100,Guyana,GUY,303,10508080,0,CONCACAF,2006-12-18,-10507777
43923,101,Bolivia,BOL,300,10508080,0,CONMEBOL,2006-12-18,-10507780
43908,102,Haiti,HAI,298,10508080,0,CONCACAF,2006-12-18,-10507782
43889,103,Uganda,UGA,292,10508080,0,CAF,2006-12-18,-10507788
43868,104,Malawi,MWI,287,10508080,0,CAF,2006-12-18,-10507793
43906,105,Guatemala,GUA,284,10508080,0,CONCACAF,2006-12-18,-10507796
43943,106,Estonia,EST,278,10508080,0,UEFA,2006-12-18,-10507802
43898,107,Bermuda,BER,270,10508080,0,CONCACAF,2006-12-18,-10507810
43846,108,Botswana,BOT,269,10508080,0,CAF,2006-12-18,-10507811
43856,109,Equatorial Guinea,EQG,262,10508080,0,CAF,2006-12-18,-10507818
43886,110,Tanzania,TAN,251,10508080,0,CAF,2006-12-18,-10507829
43836,111,Singapore,SIN,240,10508080,0,AFC,2006-12-18,-10507840
43838,112,Syria,SYR,236,10508080,0,AFC,2006-12-18,-10507844
43821,113,Korea DPR,PRK,235,10508080,0,AFC,2006-12-18,-10507845
43845,114,Benin,BEN,232,10508080,0,CAF,2006-12-18,-10507848
43865,115,Liberia,LBR,230,10508080,0,CAF,2006-12-18,-10507850
43874,116,Namibia,NAM,227,10508080,0,CAF,2006-12-18,-10507853
43814,117,Hong Kong,HKG,225,10508080,0,AFC,2006-12-18,-10507855
43848,117,Burundi,BDI,225,10508080,0,CAF,2006-12-18,-10507855
43959,119,Malta,MLT,223,10508080,0,UEFA,2006-12-18,-10507857
43884,120,Sudan,SDN,222,10508080,0,CAF,2006-12-18,-10507858
43877,121,Rwanda,RWA,220,10508080,0,CAF,2006-12-18,-10507860
43919,122,Suriname,SUR,218,10508080,0,CONCACAF,2006-12-18,-10507862
43933,123,Armenia,ARM,196,10508080,0,UEFA,2006-12-18,-10507884
44003,124,Tajikistan,TJK,190,10508080,0,AFC,2006-12-18,-10507890
43994,125,Azerbaijan,AZE,185,10508080,0,UEFA,2006-12-18,-10507895
43825,126,Lebanon,LBN,179,10508080,0,AFC,2006-12-18,-10507901
43863,127,Kenya,KEN,175,10508080,0,CAF,2006-12-18,-10507905
43873,128,Mozambique,MOZ,174,10508080,0,CAF,2006-12-18,-10507906
43989,128,Palestine,PLE,174,10508080,0,AFC,2006-12-18,-10507906
43880,130,Seychelles,SEY,173,10508080,0,CAF,2006-12-18,-10507907
43978,131,New Zealand,NZL,172,10508080,0,OFC,2006-12-18,-10507908
1882218,132,Antigua and Barbuda,ATG,168,10508080,0,CONCACAF,2006-12-18,-10507912
43870,133,Mauritania,MTN,164,10508080,0,CAF,2006-12-18,-10507916
43859,134,Gambia,GAM,163,10508080,0,CAF,2006-12-18,-10507917
44027,135,Kazakhstan,KAZ,158,10508080,0,UEFA,2006-12-18,-10507922
43903,136,Dominican Republic,DOM,157,10508080,0,CONCACAF,2006-12-18,-10507923
43839,137,Thailand,THA,156,10508080,0,AFC,2006-12-18,-10507924
43871,138,Mauritius,MRI,151,10508080,0,CAF,2006-12-18,-10507929
43999,139,Kyrgyz Republic,KGZ,149,10508080,0,AFC,2006-12-18,-10507931
20006,140,Eritrea,ERI,146,10508080,0,CAF,2006-12-18,-10507934
43842,141,Yemen,YEM,143,10508080,0,AFC,2006-12-18,-10507937
43852,142,Chad,CHA,142,10508080,0,CAF,2006-12-18,-10507938
43916,143,St. Kitts and Nevis,SKN,137,10508080,0,CONCACAF,2006-12-18,-10507943
43809,144,Bangladesh,BAN,124,10508080,0,AFC,2006-12-18,-10507956
43837,145,Sri Lanka,SRI,122,10508080,0,AFC,2006-12-18,-10507958
43895,146,Bahamas,BAH,113,10508080,0,CONCACAF,2006-12-18,-10507967
43875,147,Niger,NIG,112,10508080,0,CAF,2006-12-18,-10507968
43885,148,Eswatini,SWZ,108,10508080,0,CAF,2006-12-18,-10507972
43881,148,Sierra Leone,SLE,108,10508080,0,CAF,2006-12-18,-10507972
43977,150,Fiji,FIJ,107,10508080,0,OFC,2006-12-18,-10507973
43824,151,Laos,LAO,105,10508080,0,AFC,2006-12-18,-10507975
43827,152,Malaysia,MAS,102,10508080,0,AFC,2006-12-18,-10507978
43816,153,Indonesia,IDN,101,10508080,0,AFC,2006-12-18,-10507979
43829,154,Myanmar,MYA,100,10508080,0,AFC,2006-12-18,-10507980
44004,155,Turkmenistan,TKM,96,10508080,0,AFC,2006-12-18,-10507984
43904,156,El Salvador,SLV,91,10508080,0,CONCACAF,2006-12-18,-10507989
43815,157,India,IND,89,10508080,0,AFC,2006-12-18,-10507991
43828,158,Maldives,MDV,84,10508080,0,AFC,2006-12-18,-10507996
43956,158,Liechtenstein,LIE,84,10508080,0,UEFA,2006-12-18,-10507996
43917,160,St. Lucia,LCA,81,10508080,0,CONCACAF,2006-12-18,-10507999
43864,160,Lesotho,LES,81,10508080,0,CAF,2006-12-18,-10507999
43980,160,Solomon Islands,SOL,81,10508080,0,OFC,2006-12-18,-10507999
43905,163,Grenada,GRN,78,10508080,0,CONCACAF,2006-12-18,-10508002
43832,164,Pakistan,PAK,76,10508080,0,AFC,2006-12-18,-10508004
20001,164,Andorra,AND,76,10508080,0,UEFA,2006-12-18,-10508004
43813,166,Chinese Taipei,TPE,73,10508080,0,AFC,2006-12-18,-10508007
43982,167,Vanuatu,VAN,70,10508080,0,OFC,2006-12-18,-10508010
43913,168,Nicaragua,NCA,69,10508080,0,CONCACAF,2006-12-18,-10508011
20011,169,Turks and Caicos Islands,TCA,64,10508080,0,CONCACAF,2006-12-18,-10508016
43830,170,Nepal,NEP,63,10508080,0,AFC,2006-12-18,-10508017
43833,171,Philippines,PHI,61,10508080,0,AFC,2006-12-18,-10508019
43841,172,Vietnam,VIE,59,10508080,0,AFC,2006-12-18,-10508021
43981,173,Tahiti,TAH,55,10508080,0,OFC,2006-12-18,-10508025
44009,174,Cambodia,CAM,54,10508080,0,AFC,2006-12-18,-10508026
43810,175,Brunei Darussalam,BRU,53,10508080,0,AFC,2006-12-18,-10508027
20010,176,New Caledonia,NCL,51,10508080,0,OFC,2006-12-18,-10508029
43979,178,Papua New Guinea,PNG,47,10508080,0,OFC,2006-12-18,-10508033
43851,179,Central African Republic,CTA,40,10508080,0,CAF,2006-12-18,-10508040
20000,180,Afghanistan,AFG,39,10508080,0,AFC,2006-12-18,-10508041
20008,181,Mongolia,MNG,31,10508080,0,AFC,2006-12-18,-10508049
43944,181,Faroe Islands,FRO,31,10508080,0,UEFA,2006-12-18,-10508049
43997,181,Dominica,DMA,31,10508080,0,CONCACAF,2006-12-18,-10508049
43867,184,Madagascar,MAD,30,10508080,0,CAF,2006-12-18,-10508050
43826,185,Macau,MAC,28,10508080,0,AFC,2006-12-18,-10508052
43958,186,Luxembourg,LUX,27,10508080,0,UEFA,2006-12-18,-10508053
1882637,187,Samoa,SAM,22,10508080,0,OFC,2006-12-18,-10508058
44039,188,Tonga,TGA,21,10508080,0,OFC,2006-12-18,-10508059
43900,189,Cayman Islands,CAY,20,10508080,0,CONCACAF,2006-12-18,-10508060
20004,190,British Virgin Islands,VGB,19,10508080,0,CONCACAF,2006-12-18,-10508061
43862,191,Guinea-Bissau,GNB,18,10508080,0,CAF,2006-12-18,-10508062
20003,192,Bhutan,BHU,16,10508080,0,AFC,2006-12-18,-10508064
43882,193,Somalia,SOM,13,10508080,0,CAF,2006-12-18,-10508067
43966,194,San Marino,SMR,11,10508080,0,UEFA,2006-12-18,-10508069
43915,195,Puerto Rico,PUR,10,10508080,0,CONCACAF,2006-12-18,-10508070
20002,196,Anguilla,AIA,6,10508080,0,CONCACAF,2006-12-18,-10508074
44007,197,Cook Islands,COK,3,10508080,0,OFC,2006-12-18,-10508077
44011,198,Belize,BLZ,0,10508080,0,CONCACAF,2006-12-18,-10508080
43996,198,Djibouti,DJI,0,10508080,0,CAF,2006-12-18,-10508080
43878,198,Sao Tome e Principe,STP,0,10508080,0,CAF,2006-12-18,-10508080
43894,198,Aruba,ARU,0,10508080,0,CONCACAF,2006-12-18,-10508080
1881967,198,US Virgin Islands,VIR,0,10508080,0,CONCACAF,2006-12-18,-10508080
20009,198,Montserrat,MSR,0,10508080,0,CONCACAF,2006-12-18,-10508080
20007,198,Guam,GUM,0,10508080,0,AFC,2006-12-18,-10508080
20012,198,American Samoa,ASA,0,10508080,0,OFC,2006-12-18,-10508080
1890334,198,Timor-Leste,TLS,0,10508080,0,AFC,2006-12-18,-10508080
1896913,207,Comoros,COM,0,10508080,0,CAF,2006-12-18,-10508080
43924,1,Brazil,BRA,1588,10506000,0,CONMEBOL,2006-11-22,-10504412
43954,2,Italy,ITA,1560,10506000,0,UEFA,2006-11-22,-10504440
43922,3,Argentina,ARG,1551,10506000,0,CONMEBOL,2006-11-22,-10504449
43946,4,France,FRA,1523,10506000,0,UEFA,2006-11-22,-10504477
43942,5,England,ENG,1359,10506000,0,UEFA,2006-11-22,-10504641
43948,6,Germany,GER,1348,10506000,0,UEFA,2006-11-22,-10504652
43960,7,Netherlands,NED,1305,10506000,0,UEFA,2006-11-22,-10504695
43963,8,Portugal,POR,1258,10506000,0,UEFA,2006-11-22,-10504742
43876,9,Nigeria,NGA,1242,10506000,0,CAF,2006-11-22,-10504758
43995,10,Czech Republic,CZE,1190,10506000,0,UEFA,2006-11-22,-10504810
43849,11,Cameroon,CMR,1160,10506000,0,CAF,2006-11-22,-10504840
43969,12,Spain,ESP,1154,10506000,0,UEFA,2006-11-22,-10504846
43973,13,Ukraine,UKR,1054,10506000,0,UEFA,2006-11-22,-10504946
43970,14,Sweden,SWE,958,10506000,0,UEFA,2006-11-22,-10505042
43938,15,Croatia,CRO,948,10506000,0,UEFA,2006-11-22,-10505052
43949,16,Greece,GRE,945,10506000,0,UEFA,2006-11-22,-10505055
43971,17,Switzerland,SUI,937,10506000,0,UEFA,2006-11-22,-10505063
43854,18,Côte d'Ivoire,CIV,919,10506000,0,CAF,2006-11-22,-10505081
43964,19,Romania,ROU,912,10506000,0,UEFA,2006-11-22,-10505088
43911,20,Mexico,MEX,887,10506000,0,CONCACAF,2006-11-22,-10505113
43941,21,Denmark,DEN,865,10506000,0,UEFA,2006-11-22,-10505135
43962,22,Poland,POL,859,10506000,0,UEFA,2006-11-22,-10505141
43965,23,Russia,RUS,858,10506000,0,UEFA,2006-11-22,-10505142
43967,24,Scotland,SCO,847,10506000,0,UEFA,2006-11-22,-10505153
43972,25,Turkey,TUR,845,10506000,0,UEFA,2006-11-22,-10505155
43855,26,Egypt,EGY,828,10506000,0,CAF,2006-11-22,-10505172
43861,27,Guinea,GUI,819,10506000,0,CAF,2006-11-22,-10505181
43860,28,Ghana,GHA,814,10506000,0,CAF,2006-11-22,-10505186
43930,29,Uruguay,URU,806,10506000,0,CONMEBOL,2006-11-22,-10505194
43927,30,Ecuador,ECU,802,10506000,0,CONMEBOL,2006-11-22,-10505198
43921,31,USA,USA,792,10506000,0,CONCACAF,2006-11-22,-10505208
43888,32,Tunisia,TUN,790,10506000,0,CAF,2006-11-22,-10505210
1902465,33,Serbia,SRB,765,10506000,0,UEFA,2006-11-22,-10505235
43926,34,Colombia,COL,758,10506000,0,CONMEBOL,2006-11-22,-10505242
43928,35,Paraguay,PAR,745,10506000,0,CONMEBOL,2006-11-22,-10505255
43869,36,Mali,MLI,732,10506000,0,CAF,2006-11-22,-10505268
44002,37,Slovakia,SVK,723,10506000,0,UEFA,2006-11-22,-10505277
43817,38,IR Iran,IRN,716,10506000,0,AFC,2006-11-22,-10505284
43976,39,Australia,AUS,703,10506000,0,AFC,2006-11-22,-10505297
43872,39,Morocco,MAR,703,10506000,0,CAF,2006-11-22,-10505297
43879,41,Senegal,SEN,700,10506000,0,CAF,2006-11-22,-10505300
43925,42,Chile,CHI,697,10506000,0,CONMEBOL,2006-11-22,-10505303
43936,43,Bulgaria,BUL,677,10506000,0,UEFA,2006-11-22,-10505323
43984,44,Israel,ISR,667,10506000,0,UEFA,2006-11-22,-10505333
44005,45,Uzbekistan,UZB,645,10506000,0,AFC,2006-11-22,-10505355
43902,46,Cuba,CUB,643,10506000,0,CONCACAF,2006-11-22,-10505357
43819,47,Japan,JPN,630,10506000,0,AFC,2006-11-22,-10505370
43952,48,Northern Ireland,NIR,625,10506000,0,UEFA,2006-11-22,-10505375
43953,49,Republic of Ireland,IRL,596,10506000,0,UEFA,2006-11-22,-10505404
43961,50,Norway,NOR,587,10506000,0,UEFA,2006-11-22,-10505413
43822,51,Korea Republic,KOR,569,10506000,0,AFC,2006-11-22,-10505431
43945,52,Finland,FIN,566,10506000,0,UEFA,2006-11-22,-10505434
43935,53,Belgium,BEL,563,10506000,0,UEFA,2006-11-22,-10505437
43844,54,Angola,ANG,552,10506000,0,CAF,2006-11-22,-10505448
44000,55,FYR Macedonia,MKD,545,10506000,0,UEFA,2006-11-22,-10505455
43909,56,Honduras,HON,538,10506000,0,CONCACAF,2006-11-22,-10505462
43834,57,Qatar,QAT,525,10506000,0,AFC,2006-11-22,-10505475
43910,58,Jamaica,JAM,523,10506000,0,CONCACAF,2006-11-22,-10505477
44037,59,Bosnia and Herzegovina,BIH,511,10506000,0,UEFA,2006-11-22,-10505489
43891,60,Zambia,ZAM,503,10506000,0,CAF,2006-11-22,-10505497
43887,61,Togo,TOG,500,10506000,0,CAF,2006-11-22,-10505500
43847,62,Burkina Faso,BFA,491,10506000,0,CAF,2006-11-22,-10505509
43934,63,Austria,AUT,473,10506000,0,UEFA,2006-11-22,-10505527
43835,64,Saudi Arabia,KSA,472,10506000,0,AFC,2006-11-22,-10505528
20014,65,Congo DR,COD,470,10506000,0,CAF,2006-11-22,-10505530
43883,66,South Africa,RSA,468,10506000,0,CAF,2006-11-22,-10505532
43950,67,Hungary,HUN,466,10506000,0,UEFA,2006-11-22,-10505534
43901,68,Costa Rica,CRC,458,10506000,0,CONCACAF,2006-11-22,-10505542
43831,69,Oman,OMA,455,10506000,0,AFC,2006-11-22,-10505545
43957,70,Lithuania,LTU,453,10506000,0,UEFA,2006-11-22,-10505547
43937,71,Belarus,BLR,445,10506000,0,UEFA,2006-11-22,-10505555
43914,72,Panama,PAN,435,10506000,0,CONCACAF,2006-11-22,-10505565
43931,73,Venezuela,VEN,428,10506000,0,CONMEBOL,2006-11-22,-10505572
43974,73,Wales,WAL,428,10506000,0,UEFA,2006-11-22,-10505572
43939,73,Cyprus,CYP,428,10506000,0,UEFA,2006-11-22,-10505572
43892,76,Zimbabwe,ZIM,424,10506000,0,CAF,2006-11-22,-10505576
43968,77,Slovenia,SVN,414,10506000,0,UEFA,2006-11-22,-10505586
43850,78,Cape Verde Islands,CPV,413,10506000,0,CAF,2006-11-22,-10505587
43843,79,Algeria,ALG,412,10506000,0,CAF,2006-11-22,-10505588
43823,80,Kuwait,KUW,410,10506000,0,AFC,2006-11-22,-10505590
43929,81,Peru,PER,407,10506000,0,CONMEBOL,2006-11-22,-10505593
43899,82,Canada,CAN,399,10506000,0,CONCACAF,2006-11-22,-10505601
43840,83,United Arab Emirates,UAE,394,10506000,0,AFC,2006-11-22,-10505606
43812,84,China PR,CHN,383,10506000,0,AFC,2006-11-22,-10505617
44036,85,Moldova,MDA,382,10506000,0,UEFA,2006-11-22,-10505618
43932,86,Albania,ALB,375,10506000,0,UEFA,2006-11-22,-10505625
43918,87,St. Vincent and the Grenadines,VIN,374,10506000,0,CONCACAF,2006-11-22,-10505626
43818,88,Iraq,IRQ,367,10506000,0,AFC,2006-11-22,-10505633
43955,89,Latvia,LVA,359,10506000,0,UEFA,2006-11-22,-10505641
43920,90,Trinidad and Tobago,TRI,355,10506000,0,CONCACAF,2006-11-22,-10505645
43853,91,Congo,CGO,352,10506000,0,CAF,2006-11-22,-10505648
43908,92,Haiti,HAI,340,10506000,0,CONCACAF,2006-11-22,-10505660
43951,93,Iceland,ISL,335,10506000,0,UEFA,2006-11-22,-10505665
43868,94,Malawi,MWI,334,10506000,0,CAF,2006-11-22,-10505666
43947,95,Georgia,GEO,327,10506000,0,UEFA,2006-11-22,-10505673
43820,96,Jordan,JOR,320,10506000,0,AFC,2006-11-22,-10505680
